         1  7.367224213680657E+02
         1  7.367224213680651E+02
         1  7.367224213680657E+02
         1  7.367224213680655E+02
         1  7.367224213680653E+02
         1  7.367224213680673E+02
         1  7.367224213680655E+02
         1  7.367224213680653E+02
         1  7.367224213680662E+02
         1  7.367224213680653E+02
         1  7.367224213680655E+02
         1  7.367224213680660E+02
