       1 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
       2 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
       3 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
       4 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
       5 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
       6 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
       7 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
       8 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
       9 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      10 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      11 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      12 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      13 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      14 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      15 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      16 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      17 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      18 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      19 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      20 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      21 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      22 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      23 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      24 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      25 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      26 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      27 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      28 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      29 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      30 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      31 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      32 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      33 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      34 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      35 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      36 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      37 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      38 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      39 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      40 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      41 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      42 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      43 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      44 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      45 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      46 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      47 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      48 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      49 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      50 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      51 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      52 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      53 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      54 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      55 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      56 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      57 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      58 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      59 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      60 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      61 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      62 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      63 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      64 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      65 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      66 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      67 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      68 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      69 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      70 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      71 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      72 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      73 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      74 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      75 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
      76 -3.557894381216052E-07 -1.888031561148627E-07  4.861111167305330E-01
