       1 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
       2 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
       3 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
       4 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
       5 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
       6 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
       7 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
       8 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
       9 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      10 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      11 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      12 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      13 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      14 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      15 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      16 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      17 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      18 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      19 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      20 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      21 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      22 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      23 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      24 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      25 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      26 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      27 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      28 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      29 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      30 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      31 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      32 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      33 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      34 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      35 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      36 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      37 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      38 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      39 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      40 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      41 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      42 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      43 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      44 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      45 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      46 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      47 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      48 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      49 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      50 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      51 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      52 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      53 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      54 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      55 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      56 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      57 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      58 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      59 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      60 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      61 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      62 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      63 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      64 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      65 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      66 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      67 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      68 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      69 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      70 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      71 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      72 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      73 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      74 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      75 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      76 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      77 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      78 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      79 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      80 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      81 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      82 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      83 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      84 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      85 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      86 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      87 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      88 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      89 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      90 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      91 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      92 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      93 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      94 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      95 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      96 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      97 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
      98 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
      99 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     100 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     101 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     102 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     103 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     104 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     105 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     106 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     107 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     108 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     109 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     110 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     111 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     112 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     113 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     114 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     115 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     116 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     117 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     118 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     119 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     120 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     121 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     122 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     123 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     124 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     125 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     126 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     127 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     128 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     129 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     130 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     131 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     132 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     133 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     134 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     135 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     136 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     137 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     138 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     139 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     140 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     141 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     142 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     143 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     144 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     145 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     146 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     147 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     148 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     149 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     150 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     151 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     152 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     153 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     154 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     155 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     156 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     157 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     158 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     159 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     160 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     161 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     162 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     163 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     164 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     165 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     166 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     167 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     168 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     169 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     170 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     171 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     172 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     173 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     174 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     175 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     176 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     177 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     178 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     179 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     180 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     181 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     182 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     183 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     184 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     185 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     186 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     187 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     188 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     189 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     190 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     191 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     192 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     193 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     194 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     195 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     196 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     197 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     198 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
     199 -5.394214385765655E-06  5.327295606481989E-06  4.850001129290172E-01
     200 -1.228117636387562E-06 -7.339787894403982E-06  4.850002056373557E-01
