       1  1.758043741382435E-03  1.906980147978070E-03 -1.084718646871028E-04
       2  1.758043741382435E-03  1.906980147978070E-03 -1.084718646871028E-04
       3  1.758043741382435E-03  1.906980147978070E-03 -1.084718646871028E-04
       4  1.758043741382435E-03  1.906980147978070E-03 -1.084718646871028E-04
       5  1.758043741382435E-03  1.906980147978070E-03 -1.084718646871028E-04
       6  1.758043741382435E-03  1.906980147978070E-03 -1.084718646871028E-04
