       1 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
       2 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
       3 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
       4 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
       5 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
       6 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
       7 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
       8 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
       9 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      10 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      11 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      12 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      13 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      14 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      15 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      16 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      17 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      18 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      19 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      20 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      21 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      22 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      23 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      24 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      25 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      26 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      27 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      28 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      29 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      30 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      31 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      32 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      33 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      34 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      35 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      36 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      37 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      38 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      39 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      40 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      41 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      42 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      43 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      44 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      45 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      46 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      47 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      48 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      49 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      50 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      51 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      52 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      53 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      54 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      55 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      56 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      57 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      58 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      59 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      60 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      61 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      62 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      63 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      64 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      65 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      66 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      67 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      68 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      69 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      70 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      71 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      72 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      73 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      74 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      75 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      76 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      77 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      78 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      79 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      80 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      81 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      82 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      83 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      84 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      85 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      86 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      87 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      88 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      89 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      90 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      91 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      92 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      93 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      94 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      95 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      96 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      97 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      98 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
      99 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
     100 -1.252832358260221E-06 -5.772698173770597E-07  4.700000249951656E-01
